Date,Product ID,Category,Seasonality,Units Sold,Price
2015/10/25,9,Supreme,Autumn,2,16.625
2015/10/25,10,Chicken,Autumn,9,18.35
2015/10/27,1,Chicken,Autumn,8,15.75
2015/10/27,2,Chicken,Autumn,4,18.08333333
2015/10/27,3,Chicken,Autumn,2,20.75
2015/10/27,4,Classic,Autumn,15,16.5
2015/10/27,5,Veggie,Autumn,5,18.5
2015/10/27,6,Veggie,Autumn,7,16.9
2015/10/27,7,Classic,Autumn,11,12
2015/10/27,8,Classic,Autumn,11,16.14285714
2015/10/27,9,Supreme,Autumn,4,16.58333333
2015/10/27,10,Chicken,Autumn,13,19.41666667
2015/10/28,1,Chicken,Autumn,14,16.75
2015/10/28,2,Chicken,Autumn,7,15.95
2015/10/28,3,Chicken,Autumn,2,12.75
2015/10/28,4,Classic,Autumn,1,16
2015/10/28,5,Veggie,Autumn,7,18.5
2015/10/28,6,Veggie,Autumn,2,12
2015/10/28,7,Classic,Autumn,8,15.3
2015/10/28,8,Classic,Autumn,4,13.33333333
2015/10/28,9,Supreme,Autumn,8,16.5625
2015/10/28,10,Chicken,Autumn,7,16.75
2015/10/29,1,Chicken,Autumn,4,18.75
2015/10/29,2,Chicken,Autumn,7,18.08333333
2015/10/29,3,Chicken,Autumn,1,20.75
2015/10/29,4,Classic,Autumn,13,14
2015/10/29,5,Veggie,Autumn,2,18.5
2015/10/29,6,Veggie,Autumn,7,18.125
2015/10/29,7,Classic,Autumn,8,11.7
2015/10/29,8,Classic,Autumn,8,15.125
2015/10/29,9,Supreme,Autumn,2,20.75
2015/10/29,10,Chicken,Autumn,10,19.25
2015/10/30,1,Chicken,Autumn,12,18.08333333
2015/10/30,2,Chicken,Autumn,11,15.41666667
2015/10/30,3,Chicken,Autumn,7,16.75
2015/10/30,4,Classic,Autumn,11,15.16666667
2015/10/30,5,Veggie,Autumn,8,18.5
2015/10/30,6,Veggie,Autumn,3,12
2015/10/30,7,Classic,Autumn,12,14.375
2015/10/30,8,Classic,Autumn,6,19.375
2015/10/30,9,Supreme,Autumn,3,12.5
2015/10/30,10,Chicken,Autumn,10,19.03571429
2015/10/31,1,Chicken,Autumn,11,17.41666667
2015/10/31,2,Chicken,Autumn,12,17.89285714
2015/10/31,3,Chicken,Autumn,10,18.75
2015/10/31,4,Classic,Autumn,19,16.5
2015/10/31,5,Veggie,Autumn,7,18.5
2015/10/31,6,Veggie,Autumn,1,12
2015/10/31,7,Classic,Autumn,5,13.41666667
2015/10/31,8,Classic,Autumn,2,16.25
2015/10/31,9,Supreme,Autumn,4,13.83333333
2015/10/31,10,Chicken,Autumn,14,17.63888889
2015/11/1,1,Chicken,Autumn,6,17.55
2015/11/1,2,Chicken,Autumn,8,17.75
2015/11/1,3,Chicken,Autumn,4,16.75
2015/11/1,4,Classic,Autumn,12,15.5625
2015/11/1,5,Veggie,Autumn,8,18.5
2015/11/1,6,Veggie,Autumn,10,14.66666667
2015/11/1,7,Classic,Autumn,5,12.6875
2015/11/1,8,Classic,Autumn,8,16.16666667
2015/11/1,9,Supreme,Autumn,4,13.83333333
2015/11/1,10,Chicken,Autumn,11,17.89285714
2015/11/2,1,Chicken,Autumn,22,17.55
2015/11/2,2,Chicken,Autumn,10,18.46428571
2015/11/2,4,Classic,Autumn,11,16.125
2015/11/2,5,Veggie,Autumn,3,18.5
2015/11/2,6,Veggie,Autumn,4,17.41666667
2015/11/2,7,Classic,Autumn,6,13.5
2015/11/2,9,Supreme,Autumn,4,16.58333333
2015/11/2,10,Chicken,Autumn,9,19.95
2015/11/3,1,Chicken,Autumn,2,16.75
2015/11/3,2,Chicken,Autumn,9,15.15
2015/11/3,3,Chicken,Autumn,6,18.75
2015/11/3,4,Classic,Autumn,6,17
2015/11/3,5,Veggie,Autumn,3,18.5
2015/11/3,6,Veggie,Autumn,6,20.25
2015/11/3,7,Classic,Autumn,11,12.95833333
2015/11/3,8,Classic,Autumn,7,18.25
2015/11/3,9,Supreme,Autumn,4,15.16666667
2015/11/3,10,Chicken,Autumn,10,18.75
2015/11/4,1,Chicken,Autumn,5,19.41666667
2015/11/4,2,Chicken,Autumn,9,17.55
2015/11/4,3,Chicken,Autumn,7,17.75
2015/11/4,4,Classic,Autumn,8,14.4
2015/11/4,5,Veggie,Autumn,5,18.5
2015/11/4,6,Veggie,Autumn,2,20.25
2015/11/4,7,Classic,Autumn,12,14.59375
2015/11/4,8,Classic,Autumn,5,18.375
2015/11/4,9,Supreme,Autumn,3,16.5
2015/11/4,10,Chicken,Autumn,8,17.55
2015/11/5,1,Chicken,Autumn,6,19.75
2015/11/5,2,Chicken,Autumn,13,18.59615385
2015/11/5,3,Chicken,Autumn,1,12.75
2015/11/5,4,Classic,Autumn,7,16.1
2015/11/5,5,Veggie,Autumn,8,18.5
2015/11/5,6,Veggie,Autumn,1,12
2015/11/5,7,Classic,Autumn,5,13.5
2015/11/5,8,Classic,Autumn,7,19.375
2015/11/5,9,Supreme,Autumn,2,20.75
2015/11/5,10,Chicken,Autumn,10,17.41666667
2015/11/6,1,Chicken,Autumn,16,17.95
2015/11/6,2,Chicken,Autumn,18,17.55
2015/11/6,3,Chicken,Autumn,6,16.75
2015/11/6,4,Classic,Autumn,7,13.33333333
2015/11/6,5,Veggie,Autumn,8,18.5
2015/11/6,6,Veggie,Autumn,3,14
2015/11/6,7,Classic,Autumn,18,12.68181818
2015/11/6,8,Classic,Autumn,10,19.75
2015/11/6,9,Supreme,Autumn,3,16.58333333
2015/11/6,10,Chicken,Autumn,13,19.75
2015/11/7,1,Chicken,Autumn,12,18.46428571
2015/11/7,2,Chicken,Autumn,16,17.55
2015/11/7,3,Chicken,Autumn,4,18.08333333
2015/11/7,4,Classic,Autumn,12,15.5
2015/11/7,5,Veggie,Autumn,5,18.5
2015/11/7,6,Veggie,Autumn,5,17.41666667
2015/11/7,7,Classic,Autumn,9,14.65
2015/11/7,8,Classic,Autumn,4,16.16666667
2015/11/7,9,Supreme,Autumn,4,18.625
2015/11/7,10,Chicken,Autumn,7,19.15
2015/11/8,1,Chicken,Autumn,9,18.35
2015/11/8,2,Chicken,Autumn,16,17.55
2015/11/8,3,Chicken,Autumn,5,16.75
2015/11/8,4,Classic,Autumn,9,16.08333333
2015/11/8,5,Veggie,Autumn,9,18.5
2015/11/8,6,Veggie,Autumn,2,20.25
2015/11/8,7,Classic,Autumn,6,12
2015/11/8,8,Classic,Autumn,6,16.125
2015/11/8,9,Supreme,Autumn,4,14.5
2015/11/8,10,Chicken,Autumn,9,19.60714286
2015/11/9,1,Chicken,Autumn,12,18.46428571
2015/11/9,2,Chicken,Autumn,11,18.25
2015/11/9,3,Chicken,Autumn,5,18.08333333
2015/11/9,4,Classic,Autumn,7,15
2015/11/9,5,Veggie,Autumn,7,18.5
2015/11/9,6,Veggie,Autumn,7,15.0625
2015/11/9,7,Classic,Autumn,17,12.64583333
2015/11/9,8,Classic,Autumn,4,16.16666667
2015/11/9,9,Supreme,Autumn,1,12.5
2015/11/9,10,Chicken,Autumn,7,15.03571429
2015/11/10,1,Chicken,Autumn,6,16.75
2015/11/10,2,Chicken,Autumn,8,15.41666667
2015/11/10,3,Chicken,Autumn,4,18.08333333
2015/11/10,4,Classic,Autumn,14,13.77777778
2015/11/10,5,Veggie,Autumn,2,18.5
2015/11/10,6,Veggie,Autumn,7,19.1875
2015/11/10,7,Classic,Autumn,7,14.1
2015/11/10,8,Classic,Autumn,6,13.33333333
2015/11/10,9,Supreme,Autumn,1,12.5
2015/11/10,10,Chicken,Autumn,7,18.75
2015/11/11,1,Chicken,Autumn,12,17.25
2015/11/11,2,Chicken,Autumn,6,16.75
2015/11/11,3,Chicken,Autumn,2,18.75
2015/11/11,5,Veggie,Autumn,1,18.5
2015/11/11,7,Classic,Autumn,12,13.46428571
2015/11/11,8,Classic,Autumn,5,16.125
2015/11/11,9,Supreme,Autumn,3,14.5
2015/11/11,10,Chicken,Autumn,10,17.41666667
2015/11/12,1,Chicken,Autumn,16,15.55
2015/11/12,2,Chicken,Autumn,15,17.84090909
2015/11/12,3,Chicken,Autumn,6,18.75
2015/11/12,4,Classic,Autumn,11,15
2015/11/12,5,Veggie,Autumn,10,18.5
2015/11/12,6,Veggie,Autumn,15,16.475
2015/11/12,7,Classic,Autumn,8,12.25
2015/11/12,8,Classic,Autumn,1,20.5
2015/11/12,9,Supreme,Autumn,10,15.5625
2015/11/12,10,Chicken,Autumn,13,17.89285714
2015/11/13,1,Chicken,Autumn,7,17.75
2015/11/13,2,Chicken,Autumn,12,17.32142857
2015/11/13,4,Classic,Autumn,16,16.1
2015/11/13,5,Veggie,Autumn,6,18.5
2015/11/13,6,Veggie,Autumn,2,16
2015/11/13,7,Classic,Autumn,18,12.72916667
2015/11/13,8,Classic,Autumn,2,16.25
2015/11/13,9,Supreme,Autumn,5,13.83333333
2015/11/13,10,Chicken,Autumn,4,20.75
2015/11/14,1,Chicken,Autumn,11,17.32142857
2015/11/14,2,Chicken,Autumn,13,16.75
2015/11/14,3,Chicken,Autumn,4,16.75
2015/11/14,4,Classic,Autumn,19,16.1
2015/11/14,6,Veggie,Autumn,6,13
2015/11/14,7,Classic,Autumn,6,11.6
2015/11/14,8,Classic,Autumn,5,18.25
2015/11/14,9,Supreme,Autumn,7,14.95
2015/11/14,10,Chicken,Autumn,16,19.86111111
2015/11/15,1,Chicken,Autumn,12,19.60714286
2015/11/15,2,Chicken,Autumn,7,15.95
2015/11/15,3,Chicken,Autumn,8,15.75
2015/11/15,4,Classic,Autumn,6,19.375
2015/11/15,5,Veggie,Autumn,6,18.5
2015/11/15,6,Veggie,Autumn,8,15.25
2015/11/15,7,Classic,Autumn,17,12.88636364
2015/11/15,8,Classic,Autumn,7,16.25
2015/11/15,9,Supreme,Autumn,2,16.5
2015/11/15,10,Chicken,Autumn,1,20.75
2015/11/16,1,Chicken,Autumn,11,16.75
2015/11/16,2,Chicken,Autumn,8,17.41666667
2015/11/16,3,Chicken,Autumn,6,19.75
2015/11/16,4,Classic,Autumn,8,15.57142857
2015/11/16,5,Veggie,Autumn,7,18.5
2015/11/16,6,Veggie,Autumn,6,16
2015/11/16,7,Classic,Autumn,12,12.13888889
2015/11/16,8,Classic,Autumn,3,14
2015/11/16,9,Supreme,Autumn,2,18.625
2015/11/16,10,Chicken,Autumn,16,16.75
2015/11/17,1,Chicken,Autumn,17,17.15
2015/11/17,2,Chicken,Autumn,9,16.75
2015/11/17,3,Chicken,Autumn,6,15.75
2015/11/17,4,Classic,Autumn,8,16.83333333
2015/11/17,5,Veggie,Autumn,5,18.5
2015/11/17,6,Veggie,Autumn,5,14.66666667
2015/11/17,7,Classic,Autumn,10,13.45
2015/11/17,8,Classic,Autumn,5,19
2015/11/17,9,Supreme,Autumn,6,14.5625
2015/11/17,10,Chicken,Autumn,6,19.95
2015/11/18,1,Chicken,Autumn,9,17.55
2015/11/18,2,Chicken,Autumn,8,16.75
2015/11/18,3,Chicken,Autumn,4,14.75
2015/11/18,4,Classic,Autumn,8,14.92857143
2015/11/18,5,Veggie,Autumn,3,18.5
2015/11/18,6,Veggie,Autumn,10,15.53571429
2015/11/18,7,Classic,Autumn,16,13.45
2015/11/18,8,Classic,Autumn,3,16.25
2015/11/18,9,Supreme,Autumn,2,12.5
2015/11/18,10,Chicken,Autumn,12,18.46428571
2015/11/19,1,Chicken,Autumn,12,17.19444444
2015/11/19,2,Chicken,Autumn,7,16.75
2015/11/19,3,Chicken,Autumn,7,17.55
2015/11/19,4,Classic,Autumn,13,14.85
2015/11/19,5,Veggie,Autumn,6,18.5
2015/11/19,6,Veggie,Autumn,9,16.09375
2015/11/19,7,Classic,Autumn,10,12.60714286
2015/11/19,8,Classic,Autumn,8,17
2015/11/19,9,Supreme,Autumn,2,12.5
2015/11/19,10,Chicken,Autumn,13,17.25
2015/11/20,1,Chicken,Autumn,9,17.32142857
2015/11/20,2,Chicken,Autumn,4,16.75
2015/11/20,3,Chicken,Autumn,7,12.75
2015/11/20,4,Classic,Autumn,9,14.66666667
2015/11/20,5,Veggie,Autumn,5,18.5
2015/11/20,6,Veggie,Autumn,10,13.14285714
2015/11/20,7,Classic,Autumn,12,12.34375
2015/11/20,8,Classic,Autumn,6,16.125
2015/11/20,9,Supreme,Autumn,4,17.91666667
2015/11/20,10,Chicken,Autumn,10,19.60714286
2015/11/21,1,Chicken,Autumn,6,14.75
2015/11/21,2,Chicken,Autumn,5,16.75
2015/11/21,3,Chicken,Autumn,1,16.75
2015/11/21,4,Classic,Autumn,10,16.14285714
2015/11/21,5,Veggie,Autumn,8,18.5
2015/11/21,6,Veggie,Autumn,7,15.0625
2015/11/21,7,Classic,Autumn,12,12.34375
2015/11/21,8,Classic,Autumn,8,17
2015/11/21,9,Supreme,Autumn,3,16.625
2015/11/21,10,Chicken,Autumn,7,16.08333333
2015/11/22,1,Chicken,Autumn,10,19.95
2015/11/22,2,Chicken,Autumn,4,20.75
2015/11/22,3,Chicken,Autumn,6,15.41666667
2015/11/22,4,Classic,Autumn,10,14.4
2015/11/22,5,Veggie,Autumn,4,18.5
2015/11/22,6,Veggie,Autumn,4,12
2015/11/22,7,Classic,Autumn,10,12.25
2015/11/22,8,Classic,Autumn,4,14
2015/11/22,9,Supreme,Autumn,4,12.5
2015/11/22,10,Chicken,Autumn,8,17.75
2015/11/23,1,Chicken,Autumn,26,17.15
2015/11/23,2,Chicken,Autumn,14,19.03571429
2015/11/23,3,Chicken,Autumn,4,16.75
2015/11/23,4,Classic,Autumn,12,14
2015/11/23,5,Veggie,Autumn,10,18.5
2015/11/23,6,Veggie,Autumn,6,16
2015/11/23,7,Classic,Autumn,16,12.34375
2015/11/23,8,Classic,Autumn,8,18.25
2015/11/23,9,Supreme,Autumn,4,16.625
2015/11/23,10,Chicken,Autumn,10,17.55
2015/11/24,1,Chicken,Autumn,6,16.75
2015/11/24,2,Chicken,Autumn,12,18.75
2015/11/24,4,Classic,Autumn,10,15.2
2015/11/24,5,Veggie,Autumn,6,18.5
2015/11/24,6,Veggie,Autumn,10,16.9
2015/11/24,7,Classic,Autumn,8,15
2015/11/24,8,Classic,Autumn,10,15.3
2015/11/24,9,Supreme,Autumn,6,15.16666667
2015/11/24,10,Chicken,Autumn,18,16.75
2015/11/25,1,Chicken,Autumn,10,17.75
2015/11/25,2,Chicken,Autumn,10,18.35
2015/11/25,3,Chicken,Autumn,4,18.75
2015/11/25,4,Classic,Autumn,12,14
2015/11/25,5,Veggie,Autumn,8,18.5
2015/11/25,6,Veggie,Autumn,10,16.1
2015/11/25,7,Classic,Autumn,14,13
2015/11/25,8,Classic,Autumn,10,18.7
2015/11/25,9,Supreme,Autumn,2,12.5
2015/11/25,10,Chicken,Autumn,24,19.65909091
2015/11/26,1,Chicken,Autumn,22,17.95
2015/11/26,2,Chicken,Autumn,28,18.46428571
2015/11/26,3,Chicken,Autumn,6,16.75
2015/11/26,4,Classic,Autumn,32,15.9375
2015/11/26,5,Veggie,Autumn,6,18.5
2015/11/26,6,Veggie,Autumn,18,16.52777778
2015/11/26,7,Classic,Autumn,44,12.86904762
2015/11/26,8,Classic,Autumn,10,13.7
2015/11/26,9,Supreme,Autumn,8,16.5625
2015/11/26,10,Chicken,Autumn,30,17.60714286
2015/11/27,1,Chicken,Autumn,26,18.59615385
2015/11/27,2,Chicken,Autumn,26,19.08333333
2015/11/27,3,Chicken,Autumn,8,17.75
2015/11/27,4,Classic,Autumn,40,16.1
2015/11/27,5,Veggie,Autumn,28,18.5
2015/11/27,6,Veggie,Autumn,16,16.59375
2015/11/27,7,Classic,Autumn,16,13.09375
2015/11/27,8,Classic,Autumn,16,16.1875
2015/11/27,9,Supreme,Autumn,2,20.75
2015/11/27,10,Chicken,Autumn,22,18.20454545
2015/11/28,1,Chicken,Autumn,16,18.75
2015/11/28,2,Chicken,Autumn,12,18.08333333
2015/11/28,3,Chicken,Autumn,4,16.75
2015/11/28,4,Classic,Autumn,20,15.25
2015/11/28,6,Veggie,Autumn,8,14
2015/11/28,7,Classic,Autumn,8,12.6875
2015/11/28,8,Classic,Autumn,6,17.5
2015/11/28,9,Supreme,Autumn,10,13.5
2015/11/28,10,Chicken,Autumn,12,17.41666667
2015/11/29,1,Chicken,Autumn,6,16.75
2015/11/29,2,Chicken,Autumn,5,16.75
2015/11/29,3,Chicken,Autumn,1,16.75
2015/11/29,4,Classic,Autumn,3,14.66666667
2015/11/29,5,Veggie,Autumn,4,18.5
2015/11/29,6,Veggie,Autumn,7,17.0625
2015/11/29,7,Classic,Autumn,11,13.5
2015/11/29,8,Classic,Autumn,4,17.25
2015/11/29,9,Supreme,Autumn,2,12.5
2015/11/29,10,Chicken,Autumn,4,14.75
2015/11/30,1,Chicken,Autumn,19,16.75
2015/11/30,2,Chicken,Autumn,12,16.75
2015/11/30,3,Chicken,Autumn,6,17.55
2015/11/30,4,Classic,Autumn,12,16.61111111
2015/11/30,5,Veggie,Autumn,2,18.5
2015/11/30,6,Veggie,Autumn,2,16
2015/11/30,7,Classic,Autumn,6,13.375
2015/11/30,8,Classic,Autumn,7,18.375
2015/11/30,10,Chicken,Autumn,10,17.75
2015/12/1,1,Chicken,Winter,8,17.41666667
2015/12/1,2,Chicken,Winter,10,16.08333333
2015/12/1,3,Chicken,Winter,7,16.75
2015/12/1,4,Classic,Winter,7,18.25
2015/12/1,5,Veggie,Winter,5,18.5
2015/12/1,6,Veggie,Winter,5,13.33333333
2015/12/1,7,Classic,Winter,17,13.64583333
2015/12/1,8,Classic,Winter,2,12
2015/12/1,9,Supreme,Winter,2,12.5
2015/12/1,10,Chicken,Winter,8,18.35
2015/12/2,1,Chicken,Winter,9,19.41666667
2015/12/2,2,Chicken,Winter,15,17.25
2015/12/2,3,Chicken,Winter,4,14.08333333
2015/12/2,4,Classic,Winter,12,14.35714286
2015/12/2,5,Veggie,Winter,6,18.5
2015/12/2,6,Veggie,Winter,5,18.83333333
2015/12/2,7,Classic,Winter,7,13.95833333
2015/12/2,8,Classic,Winter,1,20.5
2015/12/2,9,Supreme,Winter,1,12.5
2015/12/2,10,Chicken,Winter,17,19.29545455
2015/12/3,1,Chicken,Winter,6,16.75
2015/12/3,2,Chicken,Winter,13,18.25
2015/12/3,3,Chicken,Winter,7,19.75
2015/12/3,4,Classic,Winter,11,14.35714286
2015/12/3,5,Veggie,Winter,5,18.5
2015/12/3,6,Veggie,Winter,12,16.08333333
2015/12/3,7,Classic,Winter,6,13.375
2015/12/3,8,Classic,Winter,8,20.5
2015/12/3,9,Supreme,Winter,8,13.3
2015/12/3,10,Chicken,Winter,8,18.08333333
2015/12/4,1,Chicken,Winter,13,17.25
2015/12/4,2,Chicken,Winter,15,17.19444444
2015/12/4,3,Chicken,Winter,7,17.41666667
2015/12/4,4,Classic,Winter,11,15.33333333
2015/12/4,5,Veggie,Winter,4,18.5
2015/12/4,6,Veggie,Winter,12,15.16666667
2015/12/4,7,Classic,Winter,10,13.84375
2015/12/4,8,Classic,Winter,10,17.42857143
2015/12/4,9,Supreme,Winter,3,12.5
2015/12/4,10,Chicken,Winter,9,18.46428571
2015/12/5,1,Chicken,Winter,8,18.35
2015/12/5,2,Chicken,Winter,6,18.35
2015/12/5,4,Classic,Winter,14,17.1875
2015/12/5,5,Veggie,Winter,5,18.5
2015/12/5,6,Veggie,Winter,7,16.1
2015/12/5,7,Classic,Winter,20,14.125
2015/12/5,8,Classic,Winter,9,17.9
2015/12/5,9,Supreme,Winter,7,14.1
2015/12/5,10,Chicken,Winter,18,18.08333333
2015/12/6,1,Chicken,Winter,5,17.75
2015/12/6,2,Chicken,Winter,18,16.35
2015/12/6,3,Chicken,Winter,5,16.75
2015/12/6,4,Classic,Winter,6,15.125
2015/12/6,5,Veggie,Winter,4,18.5
2015/12/6,6,Veggie,Winter,6,14.66666667
2015/12/6,7,Classic,Winter,12,13.4375
2015/12/6,8,Classic,Winter,3,16.16666667
2015/12/6,9,Supreme,Winter,6,18
2015/12/6,10,Chicken,Winter,9,17.41666667
2015/12/7,1,Chicken,Winter,7,15.15
2015/12/7,2,Chicken,Winter,14,15.25
2015/12/7,3,Chicken,Winter,2,16.75
2015/12/7,4,Classic,Winter,15,15.65
2015/12/7,5,Veggie,Winter,9,18.5
2015/12/7,6,Veggie,Winter,5,16.95
2015/12/7,7,Classic,Winter,9,14.95833333
2015/12/7,8,Classic,Winter,8,14.5
2015/12/7,9,Supreme,Winter,7,18.6875
2015/12/7,10,Chicken,Winter,6,20.75
2015/12/8,1,Chicken,Winter,4,16.75
2015/12/8,2,Chicken,Winter,8,17.75
2015/12/8,4,Classic,Winter,9,16.08333333
2015/12/8,5,Veggie,Winter,4,18.5
2015/12/8,6,Veggie,Winter,2,16.125
2015/12/8,7,Classic,Winter,8,15.85
2015/12/8,8,Classic,Winter,4,17.25
2015/12/8,9,Supreme,Winter,3,14.5
2015/12/8,10,Chicken,Winter,10,19.41666667
2015/12/9,1,Chicken,Winter,8,18.08333333
2015/12/9,2,Chicken,Winter,11,17.19444444
2015/12/9,3,Chicken,Winter,1,12.75
2015/12/9,4,Classic,Winter,7,15.3
2015/12/9,5,Veggie,Winter,3,18.5
2015/12/9,6,Veggie,Winter,10,16.75
2015/12/9,7,Classic,Winter,17,11.6875
2015/12/9,8,Classic,Winter,6,17.125
2015/12/9,9,Supreme,Winter,6,14.5
2015/12/9,10,Chicken,Winter,8,19.95
2015/12/10,1,Chicken,Winter,8,17.55
2015/12/10,2,Chicken,Winter,10,16.17857143
2015/12/10,3,Chicken,Winter,7,15.75
2015/12/10,4,Classic,Winter,12,16.16666667
2015/12/10,5,Veggie,Winter,5,18.5
2015/12/10,6,Veggie,Winter,14,16.08333333
2015/12/10,7,Classic,Winter,4,13.41666667
2015/12/10,8,Classic,Winter,9,15.5
2015/12/10,10,Chicken,Winter,13,19.25
2015/12/11,1,Chicken,Winter,23,16.75
2015/12/11,2,Chicken,Winter,13,17.89285714
2015/12/11,3,Chicken,Winter,7,15.95
2015/12/11,4,Classic,Winter,9,16.83333333
2015/12/11,5,Veggie,Winter,6,18.5
2015/12/11,6,Veggie,Winter,5,16
2015/12/11,7,Classic,Winter,24,12.515625
2015/12/11,8,Classic,Winter,3,14
2015/12/11,9,Supreme,Winter,4,18.625
2015/12/11,10,Chicken,Winter,15,18.97222222
2015/12/12,1,Chicken,Winter,12,17.32142857
2015/12/12,2,Chicken,Winter,6,17.75
2015/12/12,3,Chicken,Winter,3,12.75
2015/12/12,4,Classic,Winter,9,15.41666667
2015/12/12,5,Veggie,Winter,6,18.5
2015/12/12,6,Veggie,Winter,6,14.4
2015/12/12,7,Classic,Winter,12,13.39285714
2015/12/12,8,Classic,Winter,7,15.3
2015/12/12,9,Supreme,Winter,11,16
2015/12/12,10,Chicken,Winter,10,18.46428571
2015/12/13,1,Chicken,Winter,9,19.95
2015/12/13,2,Chicken,Winter,25,17.60714286
2015/12/13,3,Chicken,Winter,3,12.75
2015/12/13,4,Classic,Winter,6,17.8
2015/12/13,6,Veggie,Winter,7,17.7
2015/12/13,7,Classic,Winter,7,14.1875
2015/12/13,8,Classic,Winter,3,14
2015/12/13,9,Supreme,Winter,6,15.16666667
2015/12/13,10,Chicken,Winter,16,19.25
2015/12/14,1,Chicken,Winter,10,15.41666667
2015/12/14,2,Chicken,Winter,7,17.55
2015/12/14,3,Chicken,Winter,6,17.75
2015/12/14,4,Classic,Winter,5,16.16666667
2015/12/14,5,Veggie,Winter,5,18.5
2015/12/14,6,Veggie,Winter,8,17.45833333
2015/12/14,7,Classic,Winter,4,11.41666667
2015/12/14,8,Classic,Winter,6,16.125
2015/12/14,9,Supreme,Winter,6,17.625
2015/12/14,10,Chicken,Winter,15,18.08333333
2015/12/15,1,Chicken,Winter,9,17.41666667
2015/12/15,2,Chicken,Winter,10,17.89285714
2015/12/15,3,Chicken,Winter,4,14.08333333
2015/12/15,4,Classic,Winter,7,14.28571429
2015/12/15,5,Veggie,Winter,3,18.5
2015/12/15,6,Veggie,Winter,5,16.0625
2015/12/15,7,Classic,Winter,15,13.77777778
2015/12/15,8,Classic,Winter,9,14.5
2015/12/15,9,Supreme,Winter,3,14.5
2015/12/15,10,Chicken,Winter,4,20.75
2015/12/16,1,Chicken,Winter,6,19.95
2015/12/16,2,Chicken,Winter,15,17.19444444
2015/12/16,3,Chicken,Winter,1,16.75
2015/12/16,4,Classic,Winter,13,16.66666667
2015/12/16,5,Veggie,Winter,3,18.5
2015/12/16,6,Veggie,Winter,9,18.125
2015/12/16,7,Classic,Winter,11,13.46428571
2015/12/16,8,Classic,Winter,1,16
2015/12/16,9,Supreme,Winter,5,17.91666667
2015/12/16,10,Chicken,Winter,2,18.75
2015/12/17,1,Chicken,Winter,10,19.60714286
2015/12/17,2,Chicken,Winter,8,19.95
2015/12/17,3,Chicken,Winter,6,18.75
2015/12/17,4,Classic,Winter,9,12.8
2015/12/17,5,Veggie,Winter,4,18.5
2015/12/17,6,Veggie,Winter,9,15.25
2015/12/17,7,Classic,Winter,4,12
2015/12/17,8,Classic,Winter,6,16.16666667
2015/12/17,9,Supreme,Winter,2,16.5
2015/12/17,10,Chicken,Winter,12,18.46428571
2015/12/18,1,Chicken,Winter,5,18.08333333
2015/12/18,2,Chicken,Winter,15,16.30555556
2015/12/18,3,Chicken,Winter,8,17.55
2015/12/18,4,Classic,Winter,13,14.66666667
2015/12/18,5,Veggie,Winter,7,18.5
2015/12/18,6,Veggie,Winter,6,17.0625
2015/12/18,7,Classic,Winter,7,13.45
2015/12/18,8,Classic,Winter,4,15.125
2015/12/18,9,Supreme,Winter,8,17.45
2015/12/18,10,Chicken,Winter,18,18.35
2015/12/19,1,Chicken,Winter,6,18.75
2015/12/19,2,Chicken,Winter,16,17.19444444
2015/12/19,3,Chicken,Winter,3,20.75
2015/12/19,4,Classic,Winter,7,14.66666667
2015/12/19,5,Veggie,Winter,6,18.5
2015/12/19,6,Veggie,Winter,6,16.0625
2015/12/19,7,Classic,Winter,12,13.84375
2015/12/19,8,Classic,Winter,2,16
2015/12/19,9,Supreme,Winter,1,12.5
2015/12/19,10,Chicken,Winter,16,17.11363636
2015/12/20,1,Chicken,Winter,19,18.20454545
2015/12/20,2,Chicken,Winter,11,17.32142857
2015/12/20,3,Chicken,Winter,9,19.15
2015/12/20,4,Classic,Winter,9,16.78571429
2015/12/20,5,Veggie,Winter,2,18.5
2015/12/20,6,Veggie,Winter,5,16.0625
2015/12/20,7,Classic,Winter,7,12.95833333
2015/12/20,8,Classic,Winter,11,16.83333333
2015/12/20,9,Supreme,Winter,5,19.33333333
2015/12/20,10,Chicken,Winter,9,19.15
2015/12/21,1,Chicken,Winter,10,18.46428571
2015/12/21,2,Chicken,Winter,10,17.55
2015/12/21,3,Chicken,Winter,1,20.75
2015/12/21,4,Classic,Winter,11,16.625
2015/12/21,5,Veggie,Winter,2,18.5
2015/12/21,6,Veggie,Winter,4,16
2015/12/21,7,Classic,Winter,11,13.78125
2015/12/21,8,Classic,Winter,5,13.33333333
2015/12/21,9,Supreme,Winter,2,20.75
2015/12/21,10,Chicken,Winter,12,17.75
2015/12/22,1,Chicken,Winter,5,15.75
2015/12/22,2,Chicken,Winter,9,16.75
2015/12/22,3,Chicken,Winter,4,14.08333333
2015/12/22,4,Classic,Winter,7,16.125
2015/12/22,5,Veggie,Winter,4,18.5
2015/12/22,6,Veggie,Winter,3,14
2015/12/22,7,Classic,Winter,5,13.45
2015/12/22,8,Classic,Winter,2,16
2015/12/22,9,Supreme,Winter,2,12.5
2015/12/22,10,Chicken,Winter,10,18.46428571
2015/12/23,1,Chicken,Winter,8,18.08333333
2015/12/23,2,Chicken,Winter,6,20.75
2015/12/23,3,Chicken,Winter,2,16.75
2015/12/23,4,Classic,Winter,11,16.14285714
